algorithm,reward,iteration,value,time
algorithm_lsp,28,16,11.271056,3.578836
algorithm_lsp,28,17,10.903696,3.808322
algorithm_lsp,28,18,11.168830,4.037824
algorithm_lsp,28,19,11.100595,4.267881
algorithm_lsp,28,20,10.923431,4.497046
algorithm_lsp,28,21,10.840890,4.726041
algorithm_lsp,28,22,10.920590,4.955181
algorithm_lsp,28,23,11.283541,5.185349
algorithm_lsp,28,24,11.299642,5.415325
algorithm_lsp,28,25,10.900610,5.645138
algorithm_lsp,28,26,10.796142,5.874309
algorithm_lsp,28,27,11.239249,6.103523
algorithm_lsp,28,28,11.176824,6.333028
algorithm_lsp,28,29,11.135821,6.562295
algorithm_lsp,28,30,11.047434,6.792343
algorithm_lsp,28,31,11.155526,7.028993
algorithm_ksp,28,1,0.000000,0.000000
algorithm_ksp,28,2,11.322199,3.264812
algorithm_ksp,28,3,11.400266,6.613325
algorithm_ksp,28,4,11.347753,9.945383
algorithm_ksp,28,5,11.371215,13.301749
algorithm_ksp,28,6,11.435681,16.663794
algorithm_ksp,28,7,8.398242,19.989915
algorithm_ksp,28,8,11.394607,23.322345
algorithm_ksp,28,9,11.363824,26.652765
algorithm_ksp,28,10,11.375520,29.981916
algorithm_ksp,28,11,11.385971,33.319996
algorithm_ksp,28,12,11.435681,36.671145
algorithm_ksp,28,13,11.386806,40.051204
algorithm_ksp,28,14,11.359263,43.396968
algorithm_ksp,28,15,10.230313,46.752128
algorithm_ksp,28,16,11.435681,50.085748
algorithm_ksp,28,17,11.280733,53.423794
algorithm_ksp,28,18,11.435681,56.747262
algorithm_ksp,28,19,11.220721,60.081056
algorithm_ksp,28,20,11.400609,63.422596
algorithm_ksp,28,21,11.352125,66.780251
algorithm_ksp,28,22,11.380371,70.138413
algorithm_ksp,28,23,11.435681,73.521503
algorithm_ksp,28,24,11.435681,76.901027
algorithm_ksp,28,25,11.387284,80.228709
algorithm_ksp,28,26,11.420171,83.597106
algorithm_ksp,28,27,10.197900,86.929840
algorithm_ksp,28,28,11.388177,90.299471
algorithm_ksp,28,29,11.359222,93.614321
algorithm_ksp,28,30,11.416979,96.942522
algorithm_ksp,28,31,10.870950,100.326046
algorithm_13k,29,1,0.000000,0.000000
algorithm_13k,29,2,-25.270374,0.124013
algorithm_13k,29,3,-23.475585,0.249340
algorithm_13k,29,4,-25.208134,0.386850
algorithm_13k,29,5,-21.204665,0.518097
algorithm_13k,29,6,-23.630700,0.657283
algorithm_13k,29,7,-25.101692,0.802973
algorithm_13k,29,8,-23.636281,0.950219
algorithm_13k,29,9,-23.279531,1.099929
algorithm_13k,29,10,-25.158081,1.248282
algorithm_13k,29,11,-25.291896,1.407850
algorithm_13k,29,12,-25.101522,1.553802
algorithm_13k,29,13,-23.092371,1.700004
algorithm_13k,29,14,-24.912258,1.850157
algorithm_13k,29,15,-21.585915,2.002941
algorithm_13k,29,16,-20.047457,2.158226
algorithm_13k,29,17,-21.201377,2.324497
algorithm_13k,29,18,-20.150764,2.484514
algorithm_13k,29,19,-20.008352,2.645329
algorithm_13k,29,20,-20.042117,2.816925
algorithm_13k,29,21,-19.855400,2.988293
algorithm_13k,29,22,-19.921637,3.156210
algorithm_13k,29,23,-21.389436,3.327560
algorithm_13k,29,24,-19.859310,3.507436
algorithm_13k,29,25,-20.153001,3.694526
algorithm_13k,29,26,-19.782224,3.877186
algorithm_13k,29,27,-19.828103,4.070437
algorithm_13k,29,28,-21.186491,4.258186
algorithm_13k,29,29,-21.637826,4.460631
algorithm_13k,29,30,-19.478375,4.657849
algorithm_13k,29,31,-19.680737,4.864255
algorithm_lsp,29,1,0.000000,0.000000
algorithm_lsp,29,2,-25.099899,0.339493
algorithm_lsp,29,3,-24.896093,0.570013
algorithm_lsp,29,4,-25.200214,0.808478
algorithm_lsp,29,5,-21.264606,1.045619
algorithm_lsp,29,6,-21.221478,1.276714
algorithm_lsp,29,7,-21.577174,1.506821
algorithm_lsp,29,8,-25.195721,1.741042
algorithm_lsp,29,9,-25.136238,1.974731
algorithm_lsp,29,10,-24.530921,2.211202
algorithm_lsp,29,11,-23.201913,2.449332
algorithm_lsp,29,12,-23.358264,2.680119
algorithm_lsp,29,13,-23.220324,2.910280
algorithm_lsp,29,14,-25.081470,3.142275
algorithm_lsp,29,15,-25.153766,3.373329
algorithm_lsp,29,16,-25.044126,3.607354
algorithm_lsp,29,17,-24.996155,3.838550
algorithm_lsp,29,18,-24.713317,4.068924
algorithm_lsp,29,19,-24.896159,4.299608
algorithm_lsp,29,20,-24.783816,4.529506
algorithm_lsp,29,21,-24.738921,4.760624
algorithm_lsp,29,22,-24.569731,4.992044
algorithm_lsp,29,23,-24.735280,5.221830
algorithm_lsp,29,24,-24.667340,5.451703
algorithm_lsp,29,25,-24.571111,5.681657
algorithm_lsp,29,26,-24.837423,5.911688
algorithm_lsp,29,27,-24.966507,6.141907
algorithm_lsp,29,28,-24.560843,6.371802
algorithm_lsp,29,29,-24.608963,6.602106
algorithm_lsp,29,30,-24.484015,6.831745
algorithm_lsp,29,31,-24.608697,7.061620
algorithm_ksp,29,1,0.000000,0.000000
algorithm_ksp,29,2,-24.933477,3.178312
algorithm_ksp,29,3,-25.181969,6.487401
algorithm_ksp,29,4,-24.883159,9.773427
algorithm_ksp,29,5,-24.610885,13.056604
algorithm_ksp,29,6,-24.839815,16.328323
algorithm_ksp,29,7,-24.591679,19.606932
algorithm_ksp,29,8,-24.998945,22.881449
algorithm_ksp,29,9,-24.634424,26.156794
algorithm_ksp,29,10,-24.947414,29.443998
algorithm_ksp,29,11,-24.920611,32.715651
algorithm_ksp,29,12,-25.070863,36.000009
algorithm_ksp,29,13,-24.587469,39.267841
algorithm_ksp,29,14,-24.890851,42.539377
algorithm_ksp,29,15,-25.033821,45.791610
algorithm_ksp,29,16,-24.108740,49.056471
algorithm_ksp,29,17,-24.920479,52.334970
algorithm_ksp,29,18,-24.889345,55.600101
algorithm_ksp,29,19,-24.871183,58.861078
algorithm_ksp,29,20,-24.848887,62.128899
algorithm_ksp,29,21,-24.505920,65.465465
algorithm_ksp,29,22,-24.533834,68.749232
algorithm_ksp,29,23,-24.760758,72.030888
algorithm_ksp,29,24,-25.193006,75.305896
algorithm_ksp,29,25,-24.812748,78.594950
algorithm_ksp,29,26,-24.953833,81.889082
algorithm_ksp,29,27,-25.145254,85.158242
algorithm_ksp,29,28,-24.784482,88.454796
algorithm_ksp,29,29,-24.601577,91.743673
algorithm_ksp,29,30,-25.092908,95.018108
algorithm_ksp,29,31,-24.499922,98.271072
algorithm_13k,30,1,0.000000,0.000000
algorithm_13k,30,2,18.757879,0.126475
algorithm_13k,30,3,18.757879,0.254175
algorithm_13k,30,4,18.705244,0.401964
algorithm_13k,30,5,18.737483,0.526705
algorithm_13k,30,6,18.739249,0.659640
algorithm_13k,30,7,18.757879,0.786780
algorithm_13k,30,8,18.757879,0.917078
algorithm_13k,30,9,18.727737,1.054117
algorithm_13k,30,10,18.757879,1.189560
algorithm_13k,30,11,18.715853,1.325703
algorithm_13k,30,12,18.683807,1.458429
algorithm_13k,30,13,18.687863,1.591186
algorithm_13k,30,14,18.683580,1.721781
algorithm_13k,30,15,18.757879,1.856309
algorithm_13k,30,16,18.709886,1.990079
algorithm_13k,30,17,18.696299,2.126056
algorithm_13k,30,18,18.757879,2.257682
algorithm_13k,30,19,18.685456,2.386842
algorithm_13k,30,20,18.757879,2.523851
algorithm_13k,30,21,18.657136,2.646309
algorithm_13k,30,22,18.731877,2.776530
algorithm_13k,30,23,18.720803,2.900775
algorithm_13k,30,24,18.691699,3.033680
algorithm_13k,30,25,18.692145,3.162617
algorithm_13k,30,26,18.757879,3.299688
algorithm_13k,30,27,18.722871,3.425826
algorithm_13k,30,28,18.673894,3.555323
algorithm_13k,30,29,18.705558,3.688827
algorithm_13k,30,30,18.674816,3.816774
algorithm_13k,30,31,18.757879,3.952463
algorithm_lsp,30,1,0.000000,0.000000
algorithm_lsp,30,2,18.128416,0.346259
algorithm_lsp,30,3,18.284804,0.574743
algorithm_lsp,30,4,18.168821,0.806330
algorithm_lsp,30,5,18.406198,1.039371
algorithm_lsp,30,6,18.550620,1.268718
algorithm_lsp,30,7,18.106608,1.497149
algorithm_lsp,30,8,18.512588,1.726879
algorithm_lsp,30,9,18.087402,1.955475
algorithm_lsp,30,10,18.267420,2.187631
algorithm_lsp,30,11,17.111432,2.424774
algorithm_lsp,30,12,17.207802,2.653149
algorithm_lsp,30,13,17.366562,2.881251
algorithm_lsp,30,14,18.561889,3.111321
algorithm_lsp,30,15,18.644132,3.340379
algorithm_lsp,30,16,18.310359,3.576376
algorithm_lsp,30,17,18.385958,3.804918
algorithm_lsp,30,18,18.386863,4.034418
algorithm_lsp,30,19,18.615486,4.270290
algorithm_lsp,30,20,18.323580,4.499363
algorithm_lsp,30,21,18.199690,4.728907
algorithm_lsp,30,22,18.474504,4.957480
algorithm_lsp,30,23,18.394412,5.187025
algorithm_lsp,30,24,17.952396,5.422832
algorithm_lsp,30,25,18.297554,5.656386
algorithm_lsp,30,26,18.344830,5.892851
algorithm_lsp,30,27,18.233719,6.123404
algorithm_lsp,30,28,18.000668,6.352244
algorithm_lsp,30,29,18.491222,6.588987
algorithm_lsp,30,30,18.503242,6.818940
algorithm_lsp,30,31,18.095925,7.048628
algorithm_ksp,30,1,0.000000,0.000000
algorithm_ksp,30,2,18.729157,3.162366
algorithm_ksp,30,3,18.717201,6.445098
algorithm_ksp,30,4,18.669066,9.684604
algorithm_ksp,30,5,18.733916,12.952414
algorithm_ksp,30,6,18.735660,16.196496
algorithm_ksp,30,7,18.688849,19.459950
algorithm_ksp,30,8,18.703183,22.724833
algorithm_ksp,30,9,18.730698,25.988456
algorithm_ksp,30,10,18.694739,29.241413
algorithm_ksp,30,11,18.673319,32.532153
algorithm_ksp,30,12,18.737778,35.819908
algorithm_ksp,30,13,18.757879,39.086479
algorithm_ksp,30,14,18.683839,42.348023
algorithm_ksp,30,15,18.734879,45.692405
algorithm_ksp,30,16,18.734879,48.933855
algorithm_ksp,30,17,18.757879,52.206998
algorithm_ksp,30,18,18.757879,55.456924
algorithm_ksp,30,19,18.716429,58.707748
algorithm_ksp,30,20,18.701410,61.996408
algorithm_ksp,30,21,18.653438,65.333299
algorithm_ksp,30,22,18.757879,68.613960
algorithm_ksp,30,23,18.757879,71.868055
algorithm_ksp,30,24,18.724656,75.167163
algorithm_ksp,30,25,18.726663,78.428037
algorithm_ksp,30,26,18.697916,81.757963
algorithm_ksp,30,27,18.757879,85.087293
algorithm_ksp,30,28,18.705298,88.415822
algorithm_ksp,30,29,18.757879,91.727322
algorithm_ksp,30,30,18.714464,94.975619
algorithm_ksp,30,31,18.757879,98.216879
algorithm_13k,31,1,0.000000,0.000000
algorithm_13k,31,2,-1.699426,0.120479
algorithm_13k,31,3,-1.569365,0.241484
algorithm_13k,31,4,-1.683539,0.374400
algorithm_13k,31,5,-1.688284,0.524779
algorithm_13k,31,6,-1.695936,0.657946
algorithm_13k,31,7,-1.721904,0.791153
algorithm_13k,31,8,-1.641234,0.927057
algorithm_13k,31,9,-1.649942,1.090720
algorithm_13k,31,10,-1.627711,1.242499
algorithm_13k,31,11,-1.324849,1.378842
algorithm_13k,31,12,-1.393318,1.523495
algorithm_13k,31,13,-1.258520,1.670664
algorithm_13k,31,14,-1.081501,1.814077
algorithm_13k,31,15,-1.374136,1.966137
algorithm_13k,31,16,-1.287307,2.109349
algorithm_13k,31,17,-1.543728,2.267385
algorithm_13k,31,18,-1.462448,2.416933
algorithm_13k,31,19,-1.404227,2.571538
algorithm_13k,31,20,-0.471632,2.723506
algorithm_13k,31,21,-1.019337,2.877128
algorithm_13k,31,22,-1.081979,3.026678
algorithm_13k,31,23,-0.039318,3.180741
algorithm_13k,31,24,-0.543693,3.340463
algorithm_13k,31,25,0.013915,3.510152
algorithm_13k,31,26,0.254720,3.675310
algorithm_13k,31,27,0.173493,3.845237
algorithm_13k,31,28,0.120902,4.015895
algorithm_13k,31,29,-0.149853,4.197942
algorithm_13k,31,30,-0.110992,4.375475
algorithm_13k,31,31,0.089337,4.559923
algorithm_lsp,31,1,0.000000,0.000000
algorithm_lsp,31,2,-1.558435,0.336319
algorithm_lsp,31,3,-1.633056,0.565124
algorithm_lsp,31,4,-1.625885,0.800324
algorithm_lsp,31,5,-0.988369,1.036378
algorithm_lsp,31,6,-0.917637,1.266505
algorithm_lsp,31,7,-0.849317,1.495127
algorithm_lsp,31,8,-1.444911,1.725153
algorithm_lsp,31,9,-1.583229,1.965671
algorithm_lsp,31,10,-1.593380,2.202001
algorithm_lsp,31,11,-0.281160,2.433355
algorithm_lsp,31,12,-0.158026,2.662628
algorithm_lsp,31,13,-0.254264,2.901562
algorithm_lsp,31,14,-1.575292,3.136448
algorithm_lsp,31,15,-1.301639,3.372088
algorithm_lsp,31,16,-1.602088,3.607663
algorithm_lsp,31,17,-0.537375,3.843907
algorithm_lsp,31,18,-0.486835,4.078913
algorithm_lsp,31,19,-0.510087,4.314327
algorithm_lsp,31,20,-1.490833,4.549381
algorithm_lsp,31,21,-1.519806,4.782848
algorithm_lsp,31,22,-1.452009,5.011824
algorithm_lsp,31,23,-1.519047,5.240790
algorithm_lsp,31,24,-1.473083,5.473658
algorithm_lsp,31,25,-1.469681,5.719221
algorithm_lsp,31,26,-0.115687,5.956366
algorithm_lsp,31,27,-0.201947,6.193166
algorithm_lsp,31,28,-0.140434,6.422515
algorithm_lsp,31,29,0.274657,6.650968
algorithm_lsp,31,30,0.164763,6.880664
algorithm_lsp,31,31,0.141472,7.110677
algorithm_ksp,31,1,0.000000,0.000000
algorithm_ksp,31,2,-1.531382,3.274545
algorithm_ksp,31,3,-1.648257,6.680657
algorithm_ksp,31,4,-1.638189,10.052923
algorithm_ksp,31,5,-1.512036,13.431636
algorithm_ksp,31,6,-1.543419,16.841112
algorithm_ksp,31,7,-1.582686,20.237450
algorithm_ksp,31,8,-1.520645,23.647872
algorithm_ksp,31,9,-1.533073,27.012787
algorithm_ksp,31,10,-1.633677,30.385072
algorithm_ksp,31,11,-1.578068,33.759069
algorithm_ksp,31,12,-1.555392,37.175708
algorithm_ksp,31,13,-1.590072,40.553708
algorithm_ksp,31,14,-1.581889,43.947944
algorithm_ksp,31,15,-1.588673,47.346866
algorithm_ksp,31,16,-1.549160,50.709393
algorithm_ksp,31,17,-1.536935,54.084540
algorithm_ksp,31,18,-1.637326,57.455932
algorithm_ksp,31,19,-1.563774,60.851729
algorithm_ksp,31,20,-1.647678,64.250964
algorithm_ksp,31,21,-1.615156,67.633659
algorithm_ksp,31,22,-1.534790,70.985836
algorithm_ksp,31,23,-1.649684,74.373344
algorithm_ksp,31,24,-1.657905,77.728535
algorithm_ksp,31,25,-1.549478,81.107921
algorithm_ksp,31,26,-1.565136,84.480755
algorithm_ksp,31,27,-1.613706,87.869061
algorithm_ksp,31,28,-1.572788,91.241961
algorithm_ksp,31,29,-1.490970,94.678278
algorithm_ksp,31,30,-1.544962,98.072124
algorithm_ksp,31,31,-1.501022,101.487232
algorithm_13k,32,1,0.000000,0.000000
algorithm_13k,32,2,5.530121,0.120622
algorithm_13k,32,3,9.900973,0.244636
algorithm_13k,32,4,9.880552,0.366032
algorithm_13k,32,5,9.913327,0.493746
algorithm_13k,32,6,9.869771,0.621929
algorithm_13k,32,7,9.931552,0.747918
algorithm_13k,32,8,9.931552,0.876707
algorithm_13k,32,9,9.931552,1.012090
algorithm_13k,32,10,9.931552,1.146008
algorithm_13k,32,11,9.931552,1.277733
algorithm_13k,32,12,9.818639,1.414755
algorithm_13k,32,13,9.899424,1.549263
algorithm_13k,32,14,9.909638,1.678384
algorithm_13k,32,15,9.844899,1.813069
algorithm_13k,32,16,9.738738,1.947349
algorithm_13k,32,17,9.893518,2.081526
algorithm_13k,32,18,9.889739,2.212415
algorithm_13k,32,19,9.891915,2.354604
algorithm_13k,32,20,9.837135,2.494538
algorithm_13k,32,21,9.875881,2.667963
algorithm_13k,32,22,9.883760,2.805384
algorithm_13k,32,23,9.931552,2.941004
algorithm_13k,32,24,9.931552,3.078652
algorithm_13k,32,25,9.848634,3.216080
algorithm_13k,32,26,9.789825,3.358521
algorithm_13k,32,27,9.825813,3.500203
algorithm_13k,32,28,9.907176,3.643012
algorithm_13k,32,29,9.893371,3.786312
algorithm_13k,32,30,9.912149,3.922200
algorithm_13k,32,31,9.844539,4.066033
algorithm_lsp,32,1,0.000000,0.000000
algorithm_lsp,32,2,9.566122,0.335398
algorithm_lsp,32,3,9.542613,0.564393
algorithm_lsp,32,4,9.705217,0.800687
algorithm_lsp,32,5,9.893518,1.029408
algorithm_lsp,32,6,9.931552,1.258452
algorithm_lsp,32,7,9.931552,1.488029
algorithm_lsp,32,8,9.587871,1.728887
algorithm_lsp,32,9,9.472718,1.962767
algorithm_lsp,32,10,9.614227,2.193115
algorithm_lsp,32,11,9.528031,2.422227
algorithm_lsp,32,12,9.340889,2.651373
algorithm_lsp,32,13,9.750039,2.880838
algorithm_lsp,32,14,9.810319,3.110387
algorithm_lsp,32,15,9.589805,3.339894
algorithm_lsp,32,16,9.763537,3.568745
algorithm_lsp,32,17,9.864682,3.798153
algorithm_lsp,32,18,9.887335,4.027435
algorithm_lsp,32,19,9.650049,4.256182
algorithm_lsp,32,20,9.688694,4.490119
algorithm_lsp,32,21,9.843006,4.721844
algorithm_lsp,32,22,9.721130,4.951272
algorithm_lsp,32,23,9.815825,5.180178
algorithm_lsp,32,24,9.515798,5.408694
algorithm_lsp,32,25,9.713479,5.638302
algorithm_lsp,32,26,9.743505,5.867970
algorithm_lsp,32,27,9.723473,6.096670
algorithm_lsp,32,28,9.737731,6.325663
algorithm_lsp,32,29,9.455795,6.555317
algorithm_lsp,32,30,9.434725,6.784486
algorithm_lsp,32,31,9.361113,7.013386
algorithm_ksp,32,1,0.000000,0.000000
algorithm_ksp,32,2,9.902637,3.071662
algorithm_ksp,32,3,9.931552,6.233755
algorithm_ksp,32,4,9.821740,9.409066
algorithm_ksp,32,5,4.829704,12.581416
algorithm_ksp,32,6,9.825612,15.775023
algorithm_ksp,32,7,9.802559,18.925984
algorithm_ksp,32,8,9.869983,22.071268
algorithm_ksp,32,9,4.587149,25.252000
algorithm_ksp,32,10,9.808250,28.455945
algorithm_ksp,32,11,9.921550,31.645157
algorithm_ksp,32,12,9.931552,34.804772
algorithm_ksp,32,13,4.553154,37.963416
algorithm_ksp,32,14,9.887184,41.108757
algorithm_ksp,32,15,9.866541,44.245995
algorithm_ksp,32,16,9.903774,47.425724
algorithm_ksp,32,17,4.664337,50.581391
algorithm_ksp,32,18,9.781232,53.746095
algorithm_ksp,32,19,9.931552,56.904265
algorithm_ksp,32,20,9.906552,60.072942
algorithm_ksp,32,21,4.691009,63.245508
algorithm_ksp,32,22,9.737679,66.401482
algorithm_ksp,32,23,9.931552,69.582097
algorithm_ksp,32,24,9.931552,72.733354
algorithm_ksp,32,25,4.673832,75.932741
algorithm_ksp,32,26,9.906413,79.109981
algorithm_ksp,32,27,9.931552,82.263888
algorithm_ksp,32,28,9.931552,85.442954
algorithm_ksp,32,29,4.591326,88.626546
algorithm_ksp,32,30,9.852866,91.800879
algorithm_ksp,32,31,9.931552,94.958319
algorithm_13k,33,1,0.000000,0.000000
algorithm_13k,33,2,15.821155,0.124639
algorithm_13k,33,3,15.832740,0.249766
algorithm_13k,33,4,15.851693,0.375444
algorithm_13k,33,5,15.849930,0.502969
algorithm_13k,33,6,15.843897,0.628118
algorithm_13k,33,7,15.825867,0.756499
algorithm_13k,33,8,15.829438,0.895019
algorithm_13k,33,9,15.851693,1.034137
algorithm_13k,33,10,15.839557,1.166379
algorithm_13k,33,11,15.845181,1.301057
algorithm_13k,33,12,15.844159,1.431996
algorithm_13k,33,13,15.836095,1.560368
algorithm_13k,33,14,15.842908,1.693278
algorithm_13k,33,15,15.852368,1.825056
algorithm_13k,33,16,15.850724,1.964112
algorithm_13k,33,17,15.850724,2.098729
algorithm_13k,33,18,15.836419,2.231440
algorithm_13k,33,19,15.833591,2.362900
algorithm_13k,33,20,15.828137,2.495557
algorithm_13k,33,21,15.846326,2.637074
algorithm_13k,33,22,15.836793,2.773239
algorithm_13k,33,23,15.846421,2.910883
algorithm_13k,33,24,15.816790,3.061437
algorithm_13k,33,25,15.814633,3.199285
algorithm_13k,33,26,15.848671,3.338048
algorithm_13k,33,27,15.848112,3.475892
algorithm_13k,33,28,15.851693,3.616272
algorithm_13k,33,29,15.837680,3.751260
algorithm_13k,33,30,15.819781,3.891935
algorithm_13k,33,31,15.851693,4.036677
algorithm_lsp,33,1,0.000000,0.000000
algorithm_lsp,33,2,15.834135,0.344409
algorithm_lsp,33,3,15.846324,0.581143
algorithm_lsp,33,4,15.839760,0.823459
algorithm_lsp,33,5,15.823557,1.052188
algorithm_lsp,33,6,15.817143,1.281150
algorithm_lsp,33,7,15.821988,1.510009
algorithm_lsp,33,8,15.690529,1.748146
algorithm_lsp,33,9,15.772302,1.977621
algorithm_lsp,33,10,15.748404,2.227147
algorithm_lsp,33,11,15.707309,2.459291
algorithm_lsp,33,12,15.834532,2.690057
algorithm_lsp,33,13,15.814218,2.918613
algorithm_lsp,33,14,15.849325,3.149180
algorithm_lsp,33,15,15.790576,3.378497
algorithm_lsp,33,16,15.827012,3.613973
algorithm_lsp,33,17,15.850237,3.845654
algorithm_lsp,33,18,15.851693,4.074927
algorithm_lsp,33,19,15.843066,4.304092
algorithm_lsp,33,20,15.808660,4.535150
algorithm_lsp,33,21,15.814665,4.771436
algorithm_lsp,33,22,15.820389,5.001430
algorithm_lsp,33,23,15.795532,5.230690
algorithm_lsp,33,24,15.834929,5.466737
algorithm_lsp,33,25,15.803550,5.697441
algorithm_lsp,33,26,15.753192,5.926854
algorithm_lsp,33,27,15.778632,6.156541
algorithm_lsp,33,28,15.782528,6.386311
algorithm_lsp,33,29,15.795953,6.615472
algorithm_lsp,33,30,15.773740,6.844303
algorithm_lsp,33,31,15.792704,7.074673
algorithm_ksp,33,1,0.000000,0.000000
algorithm_ksp,33,2,15.825555,3.164953
algorithm_ksp,33,3,15.847295,6.470685
algorithm_ksp,33,4,15.814952,9.746064
algorithm_ksp,33,5,15.811348,13.001682
algorithm_ksp,33,6,15.851693,16.308894
algorithm_ksp,33,7,15.851693,19.576578
algorithm_ksp,33,8,15.836956,22.838147
algorithm_ksp,33,9,15.844287,26.129835
algorithm_ksp,33,10,15.851693,29.401958
algorithm_ksp,33,11,15.790057,32.631768
algorithm_ksp,33,12,15.852918,35.870706
algorithm_ksp,33,13,15.839137,39.147340
algorithm_ksp,33,14,15.848513,42.439419
algorithm_ksp,33,15,15.800557,45.730712
algorithm_ksp,33,16,15.838223,49.011762
algorithm_ksp,33,17,15.811886,52.318494
algorithm_ksp,33,18,15.817977,55.593269
algorithm_ksp,33,19,15.829700,58.907211
algorithm_ksp,33,20,15.844928,62.159386
algorithm_ksp,33,21,15.838549,65.395737
algorithm_ksp,33,22,15.818340,68.666555
algorithm_ksp,33,23,15.850543,71.946218
algorithm_ksp,33,24,15.817870,75.232125
algorithm_ksp,33,25,15.800949,78.497469
algorithm_ksp,33,26,15.841960,81.769517
algorithm_ksp,33,27,15.848868,85.052176
algorithm_ksp,33,28,15.828504,88.292571
algorithm_ksp,33,29,15.842680,91.553804
algorithm_ksp,33,30,15.851693,94.812622
algorithm_ksp,33,31,15.835915,98.187699
algorithm_13k,34,1,0.000000,0.000000
algorithm_13k,34,2,3.108956,0.122225
algorithm_13k,34,3,3.087845,0.250796
algorithm_13k,34,4,3.103793,0.386796
algorithm_13k,34,5,3.097023,0.520870
algorithm_13k,34,6,3.078755,0.652314
algorithm_13k,34,7,3.077934,0.787696
algorithm_13k,34,8,3.097023,0.924090
algorithm_13k,34,9,3.136005,1.058250
algorithm_13k,34,10,3.104250,1.187284
algorithm_13k,34,11,3.128481,1.368021
algorithm_13k,34,12,3.097023,1.533358
algorithm_13k,34,13,3.104340,1.706240
algorithm_13k,34,14,3.095798,1.894460
algorithm_13k,34,15,3.101503,2.064824
algorithm_13k,34,16,3.103311,2.231362
algorithm_13k,34,17,3.104838,2.416706
algorithm_13k,34,18,3.112459,2.596122
algorithm_13k,34,19,3.110953,2.778129
algorithm_13k,34,20,3.097228,2.956995
algorithm_13k,34,21,3.117679,3.182681
algorithm_13k,34,22,3.111221,3.409694
algorithm_13k,34,23,3.100966,3.597419
algorithm_13k,34,24,3.099908,3.784228
algorithm_13k,34,25,3.112258,3.993463
algorithm_13k,34,26,3.103169,4.204812
algorithm_13k,34,27,3.098841,4.421812
algorithm_13k,34,28,3.104826,4.646746
algorithm_13k,34,29,3.140941,4.877020
algorithm_13k,34,30,3.128879,5.111641
algorithm_13k,34,31,3.085651,5.351748
algorithm_lsp,34,1,0.000000,0.000000
algorithm_lsp,34,2,3.093816,0.336232
algorithm_lsp,34,3,3.101802,0.566155
algorithm_lsp,34,4,3.122821,0.798596
algorithm_lsp,34,5,3.090113,1.033981
algorithm_lsp,34,6,3.079535,1.264559
algorithm_lsp,34,7,3.076979,1.494085
algorithm_lsp,34,8,3.072083,1.723812
algorithm_lsp,34,9,3.139947,1.953718
algorithm_lsp,34,10,3.044259,2.192961
algorithm_lsp,34,11,3.078971,2.427146
algorithm_lsp,34,12,3.076609,2.669383
algorithm_lsp,34,13,3.060267,2.905508
algorithm_lsp,34,14,3.105479,3.135263
algorithm_lsp,34,15,3.099286,3.370885
algorithm_lsp,34,16,3.093022,3.599939
algorithm_lsp,34,17,3.117956,3.840891
algorithm_lsp,34,18,3.126162,4.096613
algorithm_lsp,34,19,3.102709,4.328720
algorithm_lsp,34,20,3.099643,4.558577
algorithm_lsp,34,21,3.133545,4.787964
algorithm_lsp,34,22,3.106433,5.018702
algorithm_lsp,34,23,3.097790,5.248323
algorithm_lsp,34,24,3.088875,5.477120
algorithm_lsp,34,25,3.054735,5.706972
algorithm_lsp,34,26,3.067092,5.936910
algorithm_lsp,34,27,3.108140,6.175773
algorithm_lsp,34,28,3.093652,6.414713
algorithm_lsp,34,29,3.079313,6.650124
algorithm_lsp,34,30,3.071227,6.885421
algorithm_lsp,34,31,3.099623,7.120221
algorithm_ksp,34,1,0.000000,0.000000
algorithm_ksp,34,2,3.097131,3.040372
algorithm_ksp,34,3,3.130087,6.156611
algorithm_ksp,34,4,3.109312,9.257283
algorithm_ksp,34,5,3.120820,12.350953
algorithm_ksp,34,6,3.107960,15.444756
algorithm_ksp,34,7,3.125538,18.606216
algorithm_ksp,34,8,3.104052,21.706604
algorithm_ksp,34,9,3.112967,24.810973
algorithm_ksp,34,10,3.119168,27.945154
algorithm_ksp,34,11,3.169821,31.097618
algorithm_ksp,34,12,3.118405,34.194367
algorithm_ksp,34,13,3.130194,37.326763
algorithm_ksp,34,14,3.126488,40.426778
algorithm_ksp,34,15,3.132833,43.572055
algorithm_ksp,34,16,3.120820,46.711406
algorithm_ksp,34,17,3.122808,49.853914
algorithm_ksp,34,18,3.160117,52.978116
algorithm_ksp,34,19,3.113121,56.096525
algorithm_ksp,34,20,3.110062,59.249475
algorithm_ksp,34,21,3.099653,62.349883
algorithm_ksp,34,22,3.097023,65.465884
algorithm_ksp,34,23,3.142139,68.620710
algorithm_ksp,34,24,3.118617,71.760289
algorithm_ksp,34,25,3.097023,74.841602
algorithm_ksp,34,26,3.097023,77.949423
algorithm_ksp,34,27,3.114130,81.091142
algorithm_ksp,34,28,3.108758,84.210188
algorithm_ksp,34,29,3.116702,87.318823
algorithm_ksp,34,30,3.136255,90.427895
algorithm_ksp,34,31,3.104722,93.531408
algorithm_13k,35,1,0.000000,0.000000
algorithm_13k,35,2,-14.267288,0.127312
algorithm_13k,35,3,-14.213324,0.254425
