algorithm,reward,iteration,value,time
algorithm_ksp,24,26,3.151628,206.180093
algorithm_ksp,24,27,3.049039,214.528022
algorithm_ksp,24,28,3.166159,222.800486
algorithm_ksp,24,29,3.166195,231.089048
algorithm_ksp,24,30,3.160009,239.409225
algorithm_ksp,24,31,3.192017,247.713300
algorithm_13k,25,1,0.000000,0.000000
algorithm_13k,25,2,-7.171954,0.182575
algorithm_13k,25,3,-5.789839,0.327707
algorithm_13k,25,4,-9.249724,0.476728
algorithm_13k,25,5,-8.400281,0.649623
algorithm_13k,25,6,-7.712040,0.910695
algorithm_13k,25,7,-7.747347,1.105024
algorithm_13k,25,8,-7.878520,1.312642
algorithm_13k,25,9,-7.170001,1.498887
algorithm_13k,25,10,-7.803052,1.692534
algorithm_13k,25,11,-6.748824,1.910143
algorithm_13k,25,12,-7.030801,2.105857
algorithm_13k,25,13,-7.477502,2.311684
algorithm_13k,25,14,-7.635767,2.517624
algorithm_13k,25,15,-5.407385,2.757442
algorithm_13k,25,16,-6.150902,2.968630
algorithm_13k,25,17,-7.322814,3.189019
algorithm_13k,25,18,-7.042109,3.415088
algorithm_13k,25,19,-6.705901,3.652202
algorithm_13k,25,20,-6.516706,3.904595
algorithm_13k,25,21,-7.132903,4.154701
algorithm_13k,25,22,-7.556705,4.423203
algorithm_13k,25,23,-7.028573,4.728305
algorithm_13k,25,24,-6.680013,5.048996
algorithm_13k,25,25,-6.350698,5.362859
algorithm_13k,25,26,-6.741955,5.688451
algorithm_13k,25,27,-5.983513,5.994977
algorithm_13k,25,28,-6.240955,6.321094
algorithm_13k,25,29,-6.112232,6.651924
algorithm_13k,25,30,-6.296955,7.004130
algorithm_13k,25,31,-5.940648,7.308293
algorithm_lsp,25,1,0.000000,0.000000
algorithm_lsp,25,2,-10.196026,0.578153
algorithm_lsp,25,3,-10.304879,0.977517
algorithm_lsp,25,4,-10.599811,1.456688
algorithm_lsp,25,5,-8.373343,1.859621
algorithm_lsp,25,6,-8.265288,2.250497
algorithm_lsp,25,7,-8.455641,2.647866
algorithm_lsp,25,8,-9.680276,3.044812
algorithm_lsp,25,9,-9.626405,3.440083
algorithm_lsp,25,10,-9.638793,3.835522
algorithm_lsp,25,11,-10.341802,4.236369
algorithm_lsp,25,12,-10.123498,4.631156
algorithm_lsp,25,13,-10.261980,5.021483
algorithm_lsp,25,14,-10.261943,5.418020
algorithm_lsp,25,15,-10.170743,5.810765
algorithm_lsp,25,16,-10.004252,6.204922
algorithm_lsp,25,17,-9.672458,6.597244
algorithm_lsp,25,18,-9.754213,6.991957
algorithm_lsp,25,19,-9.728093,7.382874
algorithm_lsp,25,20,-9.697156,7.787184
algorithm_lsp,25,21,-9.734334,8.183653
algorithm_lsp,25,22,-9.634495,8.580233
algorithm_lsp,25,23,-8.840403,8.972233
algorithm_lsp,25,24,-8.831975,9.370583
algorithm_lsp,25,25,-8.769699,9.763854
algorithm_lsp,25,26,-9.610993,10.163209
algorithm_lsp,25,27,-9.477902,10.558527
algorithm_lsp,25,28,-9.382836,10.955342
algorithm_lsp,25,29,-11.215979,11.355905
algorithm_lsp,25,30,-11.073981,11.746107
algorithm_lsp,25,31,-11.121275,12.137503
algorithm_ksp,25,1,0.000000,0.000000
algorithm_ksp,25,2,-7.290700,7.813659
algorithm_ksp,25,3,-7.874277,15.492543
algorithm_ksp,25,4,-8.285897,23.149527
algorithm_ksp,25,5,-8.187473,30.799594
algorithm_ksp,25,6,-8.317598,38.478810
algorithm_ksp,25,7,-8.211700,46.165137
algorithm_ksp,25,8,-8.211186,53.792241
algorithm_ksp,25,9,-8.349101,61.473813
algorithm_ksp,25,10,-8.217670,69.152777
algorithm_ksp,25,11,-8.358927,76.845343
algorithm_ksp,25,12,-8.283999,84.496962
algorithm_ksp,25,13,-8.283138,92.170125
algorithm_ksp,25,14,-8.308651,99.825601
algorithm_ksp,25,15,-8.198092,107.625782
algorithm_ksp,25,16,-8.283570,115.252372
algorithm_ksp,25,17,-8.203415,122.847277
algorithm_ksp,25,18,-8.200438,130.519517
algorithm_ksp,25,19,-8.239602,138.326333
algorithm_ksp,25,20,-8.242944,146.035240
algorithm_ksp,25,21,-8.260735,153.713078
algorithm_ksp,25,22,-8.274365,161.359703
algorithm_ksp,25,23,-8.267620,169.011974
algorithm_ksp,25,24,-8.189184,176.618460
algorithm_ksp,25,25,-8.395514,184.166122
algorithm_ksp,25,26,-8.308606,191.829267
algorithm_ksp,25,27,-8.317133,199.461740
algorithm_ksp,25,28,-8.360977,207.055427
algorithm_ksp,25,29,-8.160300,214.705770
algorithm_ksp,25,30,-8.353350,222.368708
algorithm_ksp,25,31,-8.351931,230.027286
algorithm_13k,26,1,0.000000,0.000000
algorithm_13k,26,2,-3.146001,0.212571
algorithm_13k,26,3,-3.098451,0.399763
algorithm_13k,26,4,-4.058961,0.592338
algorithm_13k,26,5,-2.774557,0.807308
algorithm_13k,26,6,-3.791773,0.963546
algorithm_13k,26,7,-3.517951,1.157387
algorithm_13k,26,8,-4.143297,1.342966
algorithm_13k,26,9,-3.576220,1.512583
algorithm_13k,26,10,-3.815214,1.692568
algorithm_13k,26,11,-3.526346,1.918187
algorithm_13k,26,12,-2.509667,2.125835
algorithm_13k,26,13,-2.321441,2.325868
algorithm_13k,26,14,-1.963135,2.522064
algorithm_13k,26,15,-1.986150,2.734742
algorithm_13k,26,16,-1.753574,2.937323
algorithm_13k,26,17,-1.531840,3.143861
algorithm_13k,26,18,-1.863188,3.361794
algorithm_13k,26,19,-1.871667,3.567257
algorithm_13k,26,20,-1.744016,3.789922
algorithm_13k,26,21,-1.626841,4.045390
algorithm_13k,26,22,-1.420170,4.277791
algorithm_13k,26,23,-1.907559,4.513093
algorithm_13k,26,24,-1.646959,4.736195
algorithm_13k,26,25,-1.995802,4.974016
algorithm_13k,26,26,-2.032295,5.237085
algorithm_13k,26,27,-2.038327,5.484354
algorithm_13k,26,28,-2.125390,5.794061
algorithm_13k,26,29,-2.215271,6.092024
algorithm_13k,26,30,-1.590525,6.392495
algorithm_13k,26,31,-2.603830,6.690357
algorithm_lsp,26,1,0.000000,0.000000
algorithm_lsp,26,2,-2.923553,0.578939
algorithm_lsp,26,3,-2.848154,1.044279
algorithm_lsp,26,4,-2.844810,1.450718
algorithm_lsp,26,5,-3.502400,1.854825
algorithm_lsp,26,6,-3.471418,2.249254
algorithm_lsp,26,7,-3.454179,2.644462
algorithm_lsp,26,8,-4.171883,3.037094
algorithm_lsp,26,9,-4.151555,3.427886
algorithm_lsp,26,10,-4.183869,3.816422
algorithm_lsp,26,11,-3.534063,4.212230
algorithm_lsp,26,12,-3.585105,4.607961
algorithm_lsp,26,13,-3.557989,5.003354
algorithm_lsp,26,14,-3.547245,5.396355
algorithm_lsp,26,15,-3.547485,5.789045
algorithm_lsp,26,16,-3.617972,6.188512
algorithm_lsp,26,17,-3.993405,6.579144
algorithm_lsp,26,18,-3.836590,6.967703
algorithm_lsp,26,19,-3.978118,7.360941
algorithm_lsp,26,20,-4.164538,7.749961
algorithm_lsp,26,21,-4.129269,8.149462
algorithm_lsp,26,22,-4.154582,8.543349
algorithm_lsp,26,23,-3.189457,8.934983
algorithm_lsp,26,24,-3.234611,9.327548
algorithm_lsp,26,25,-3.220557,9.721801
algorithm_lsp,26,26,-3.904734,10.112084
algorithm_lsp,26,27,-3.885509,10.505208
algorithm_lsp,26,28,-3.904092,10.898200
algorithm_lsp,26,29,-3.326065,11.289726
algorithm_lsp,26,30,-3.343452,11.683968
algorithm_lsp,26,31,-3.352247,12.076073
algorithm_ksp,26,1,0.000000,0.000000
algorithm_ksp,26,2,-3.870924,10.818382
algorithm_ksp,26,3,-3.112460,21.547773
algorithm_ksp,26,4,-3.492761,32.236634
algorithm_ksp,26,5,-3.801447,42.959905
algorithm_ksp,26,6,-3.822816,53.662809
algorithm_ksp,26,7,-3.885076,64.393088
algorithm_ksp,26,8,-3.912224,75.128637
algorithm_ksp,26,9,-3.888898,85.841086
algorithm_ksp,26,10,-3.855184,96.563130
algorithm_ksp,26,11,-3.845142,107.252798
algorithm_ksp,26,12,-3.894140,117.914113
algorithm_ksp,26,13,-3.857029,128.591737
algorithm_ksp,26,14,-3.818153,139.304008
algorithm_ksp,26,15,-3.946275,149.995473
algorithm_ksp,26,16,-3.812906,160.694849
algorithm_ksp,26,17,-3.913385,171.295095
algorithm_ksp,26,18,-3.789987,181.994136
algorithm_ksp,26,19,-3.861560,192.713674
algorithm_ksp,26,20,-3.844757,203.291521
algorithm_ksp,26,21,-3.797461,213.984905
algorithm_ksp,26,22,-3.902986,224.688060
algorithm_ksp,26,23,-3.942967,235.351390
algorithm_ksp,26,24,-3.871787,246.028245
algorithm_ksp,26,25,-3.887782,256.732474
algorithm_ksp,26,26,-3.878281,267.427788
algorithm_ksp,26,27,-3.837371,278.109774
algorithm_ksp,26,28,-3.922403,288.822790
algorithm_ksp,26,29,-3.815406,299.513563
algorithm_ksp,26,30,-3.923573,310.205137
algorithm_ksp,26,31,-3.840616,320.898979
algorithm_13k,27,1,0.000000,0.000000
algorithm_13k,27,2,3.138943,0.166547
algorithm_13k,27,3,2.706459,0.329488
algorithm_13k,27,4,2.773848,0.476712
algorithm_13k,27,5,2.741379,0.631743
algorithm_13k,27,6,1.884959,0.856701
algorithm_13k,27,7,2.315492,1.065704
algorithm_13k,27,8,1.463732,1.298428
algorithm_13k,27,9,1.577791,1.512802
algorithm_13k,27,10,2.780469,1.679872
algorithm_13k,27,11,2.412102,1.854879
algorithm_13k,27,12,2.885744,2.039420
algorithm_13k,27,13,3.444378,2.236347
algorithm_13k,27,14,2.344513,2.423126
algorithm_13k,27,15,2.633448,2.623685
algorithm_13k,27,16,2.632181,2.824343
algorithm_13k,27,17,2.563691,3.032341
algorithm_13k,27,18,2.239444,3.246772
algorithm_13k,27,19,2.495990,3.472351
algorithm_13k,27,20,3.054126,3.730393
algorithm_13k,27,21,3.187712,3.958331
algorithm_13k,27,22,3.114071,4.205588
algorithm_13k,27,23,3.377111,4.450864
algorithm_13k,27,24,3.634150,4.704636
algorithm_13k,27,25,2.953257,4.995989
algorithm_13k,27,26,2.803337,5.262179
algorithm_13k,27,27,2.883611,5.568801
algorithm_13k,27,28,2.969040,5.880094
algorithm_13k,27,29,3.425111,6.204099
algorithm_13k,27,30,3.187727,6.517078
algorithm_13k,27,31,3.201896,6.843854
algorithm_lsp,27,1,0.000000,0.000000
algorithm_lsp,27,2,2.275281,0.580911
algorithm_lsp,27,3,2.293395,0.979113
algorithm_lsp,27,4,2.250932,1.377330
algorithm_lsp,27,5,1.522774,1.775365
algorithm_lsp,27,6,1.407902,2.268374
algorithm_lsp,27,7,1.618495,2.751963
algorithm_lsp,27,8,2.456913,3.158490
algorithm_lsp,27,9,2.392408,3.551018
algorithm_lsp,27,10,2.549741,3.947011
algorithm_lsp,27,11,2.053627,4.339780
algorithm_lsp,27,12,1.648508,4.734769
algorithm_lsp,27,13,1.645770,5.127635
algorithm_lsp,27,14,1.484012,5.530878
algorithm_lsp,27,15,1.575117,5.923946
algorithm_lsp,27,16,1.523842,6.319383
algorithm_lsp,27,17,2.144411,6.713290
algorithm_lsp,27,18,2.066583,7.112869
algorithm_lsp,27,19,1.982110,7.507266
algorithm_lsp,27,20,1.942475,7.907841
algorithm_lsp,27,21,2.003275,8.301941
algorithm_lsp,27,22,1.664197,8.695251
algorithm_lsp,27,23,3.349597,9.089125
algorithm_lsp,27,24,3.236262,9.492141
algorithm_lsp,27,25,3.225080,9.888441
algorithm_lsp,27,26,3.539468,10.278059
algorithm_lsp,27,27,3.689314,10.676151
algorithm_lsp,27,28,3.551868,11.065739
algorithm_lsp,27,29,2.361212,11.463775
algorithm_lsp,27,30,2.189279,11.861654
algorithm_lsp,27,31,2.148837,12.260141
algorithm_ksp,27,1,0.000000,0.000000
algorithm_ksp,27,2,0.013024,9.671921
algorithm_ksp,27,3,-0.156575,19.224158
algorithm_ksp,27,4,-0.152269,28.900070
algorithm_ksp,27,5,-0.191053,38.576954
algorithm_ksp,27,6,-0.059338,48.703828
algorithm_ksp,27,7,0.531432,58.203976
algorithm_ksp,27,8,0.466776,67.762024
algorithm_ksp,27,9,-0.247174,77.367323
algorithm_ksp,27,10,2.669944,87.026786
algorithm_ksp,27,11,1.204065,96.645744
algorithm_ksp,27,12,-0.156116,106.301502
algorithm_ksp,27,13,0.426817,115.776342
algorithm_ksp,27,14,-0.207968,125.310817
algorithm_ksp,27,15,-0.182441,134.954292
algorithm_ksp,27,16,2.443435,144.610118
algorithm_ksp,27,17,0.364706,154.193740
algorithm_ksp,27,18,0.018017,163.803258
algorithm_ksp,27,19,0.411975,173.402525
algorithm_ksp,27,20,-0.141346,183.021228
algorithm_ksp,27,21,-0.202441,192.636983
algorithm_ksp,27,22,-0.175615,202.230793
algorithm_ksp,27,23,-0.135125,211.795222
algorithm_ksp,27,24,-0.075618,221.385645
algorithm_ksp,27,25,0.464114,230.974969
algorithm_ksp,27,26,0.451308,240.593680
algorithm_ksp,27,27,-0.185485,250.230509
algorithm_ksp,27,28,-0.090849,259.700838
algorithm_ksp,27,29,0.508371,269.184967
algorithm_ksp,27,30,-0.169399,278.711343
algorithm_ksp,27,31,-0.168735,288.187121
algorithm_13k,28,1,0.000000,0.000000
algorithm_13k,28,2,1.255825,0.161585
algorithm_13k,28,3,-0.902654,0.314705
algorithm_13k,28,4,-0.309823,0.471063
algorithm_13k,28,5,0.220224,0.625888
algorithm_13k,28,6,-0.651702,0.792711
algorithm_13k,28,7,-0.861954,0.956911
algorithm_13k,28,8,-1.356212,1.121353
algorithm_13k,28,9,-0.601356,1.346411
algorithm_13k,28,10,0.048717,1.572953
algorithm_13k,28,11,0.570213,1.807453
algorithm_13k,28,12,2.132456,2.026206
algorithm_13k,28,13,1.003103,2.222167
algorithm_13k,28,14,1.005637,2.431386
algorithm_13k,28,15,1.485496,2.649025
algorithm_13k,28,16,2.302197,2.878666
algorithm_13k,28,17,1.842473,3.103451
algorithm_13k,28,18,1.662667,3.310045
algorithm_13k,28,19,2.445169,3.569756
algorithm_13k,28,20,1.566504,3.787434
algorithm_13k,28,21,1.428399,4.054882
algorithm_13k,28,22,1.910944,4.316939
algorithm_13k,28,23,2.114234,4.580351
algorithm_13k,28,24,1.859722,4.882827
algorithm_13k,28,25,1.259478,5.186665
algorithm_13k,28,26,0.717784,5.493768
algorithm_13k,28,27,2.360509,5.812957
algorithm_13k,28,28,1.518657,6.138475
algorithm_13k,28,29,1.218360,6.459414
algorithm_13k,28,30,1.736888,6.798586
algorithm_13k,28,31,1.921539,7.133075
algorithm_lsp,28,1,0.000000,0.000000
algorithm_lsp,28,2,0.928074,0.565872
algorithm_lsp,28,3,1.002980,0.954325
algorithm_lsp,28,4,0.927260,1.354161
algorithm_lsp,28,5,0.879453,1.825290
algorithm_lsp,28,6,0.720094,2.282874
algorithm_lsp,28,7,0.778720,2.671551
algorithm_lsp,28,8,2.091746,3.067865
algorithm_lsp,28,9,1.964194,3.459667
algorithm_lsp,28,10,2.024261,3.852466
algorithm_lsp,28,11,-0.650032,4.251636
algorithm_lsp,28,12,-0.708945,4.649178
algorithm_lsp,28,13,-0.611936,5.041203
algorithm_lsp,28,14,0.670057,5.432219
algorithm_lsp,28,15,0.513673,5.826749
algorithm_lsp,28,16,0.412000,6.219935
algorithm_lsp,28,17,1.786523,6.616365
algorithm_lsp,28,18,1.726560,7.017819
algorithm_lsp,28,19,1.706110,7.411593
algorithm_lsp,28,20,0.242891,7.807988
algorithm_lsp,28,21,0.154451,8.201930
algorithm_lsp,28,22,0.223451,8.593421
algorithm_lsp,28,23,-0.318600,8.983499
algorithm_lsp,28,24,-0.360015,9.379018
algorithm_lsp,28,25,-0.410202,9.774816
algorithm_lsp,28,26,0.871819,10.162596
algorithm_lsp,28,27,0.876900,10.545314
algorithm_lsp,28,28,0.814626,10.941995
algorithm_lsp,28,29,1.530429,11.333855
algorithm_lsp,28,30,1.381234,11.726289
algorithm_lsp,28,31,1.346149,12.128852
algorithm_ksp,28,1,0.000000,0.000000
algorithm_ksp,28,2,0.261625,8.114706
algorithm_ksp,28,3,-0.703632,16.167795
algorithm_ksp,28,4,0.770585,24.196921
algorithm_ksp,28,5,-0.974520,32.193143
algorithm_ksp,28,6,-0.996449,40.184748
algorithm_ksp,28,7,-1.031111,48.186513
algorithm_ksp,28,8,-1.037008,56.214164
algorithm_ksp,28,9,-0.976836,64.216952
algorithm_ksp,28,10,-1.072422,72.188991
algorithm_ksp,28,11,-0.955405,80.200467
algorithm_ksp,28,12,-1.010580,88.238565
algorithm_ksp,28,13,-1.040111,96.261698
algorithm_ksp,28,14,-0.983581,104.312409
algorithm_ksp,28,15,-1.006162,112.387903
algorithm_ksp,28,16,-0.993732,120.375236
algorithm_ksp,28,17,-1.035880,128.348502
algorithm_ksp,28,18,-1.039588,136.358740
algorithm_ksp,28,19,-1.000900,144.364184
algorithm_ksp,28,20,-1.008677,152.384425
algorithm_ksp,28,21,-0.909742,160.390214
algorithm_ksp,28,22,-1.024523,168.352316
algorithm_ksp,28,23,-0.998803,176.375016
algorithm_ksp,28,24,-0.978709,184.374771
algorithm_ksp,28,25,-1.006398,192.378883
algorithm_ksp,28,26,-1.008249,200.380472
algorithm_ksp,28,27,-0.940979,208.421260
algorithm_ksp,28,28,-1.028262,216.474440
algorithm_ksp,28,29,-1.008944,224.683759
algorithm_ksp,28,30,-1.000409,232.712093
algorithm_ksp,28,31,-0.973061,240.721563
algorithm_13k,29,1,0.000000,0.000000
algorithm_13k,29,2,7.719221,0.171910
algorithm_13k,29,3,7.719221,0.320288
algorithm_13k,29,4,7.657441,0.451393
algorithm_13k,29,5,7.683364,0.581163
algorithm_13k,29,6,7.672803,0.723012
algorithm_13k,29,7,7.647428,0.862574
algorithm_13k,29,8,7.649821,1.008259
algorithm_13k,29,9,7.676588,1.161457
algorithm_13k,29,10,7.693892,1.314160
algorithm_13k,29,11,7.697236,1.478403
algorithm_13k,29,12,7.651001,1.639224
algorithm_13k,29,13,7.678408,1.812119
algorithm_13k,29,14,7.678192,1.986540
algorithm_13k,29,15,7.674699,2.209350
algorithm_13k,29,16,7.698432,2.408986
algorithm_13k,29,17,7.652784,2.607365
algorithm_13k,29,18,7.661287,2.783070
algorithm_13k,29,19,7.706132,2.934712
algorithm_13k,29,20,7.705597,3.095141
algorithm_13k,29,21,7.683083,3.263063
algorithm_13k,29,22,7.685235,3.436494
algorithm_13k,29,23,7.671798,3.603209
algorithm_13k,29,24,7.611788,3.767511
algorithm_13k,29,25,7.668896,3.942677
algorithm_13k,29,26,7.671551,4.109746
algorithm_13k,29,27,7.695368,4.286748
algorithm_13k,29,28,7.666000,4.477560
algorithm_13k,29,29,7.644580,4.652074
algorithm_13k,29,30,7.696388,4.861855
algorithm_13k,29,31,7.685591,5.048276
algorithm_lsp,29,1,0.000000,0.000000
algorithm_lsp,29,2,6.796617,0.634486
algorithm_lsp,29,3,6.791954,1.032492
algorithm_lsp,29,4,6.641246,1.436333
algorithm_lsp,29,5,7.607106,1.833218
algorithm_lsp,29,6,7.559274,2.224678
algorithm_lsp,29,7,7.551706,2.615123
algorithm_lsp,29,8,7.630530,3.005038
algorithm_lsp,29,9,7.492326,3.396835
algorithm_lsp,29,10,7.567185,3.789829
algorithm_lsp,29,11,4.897790,4.183130
algorithm_lsp,29,12,4.907485,4.584255
algorithm_lsp,29,13,5.131755,4.973647
algorithm_lsp,29,14,7.493850,5.371624
algorithm_lsp,29,15,7.461938,5.765988
algorithm_lsp,29,16,7.510664,6.164600
algorithm_lsp,29,17,6.241720,6.557798
algorithm_lsp,29,18,5.950696,6.955972
algorithm_lsp,29,19,6.083283,7.354667
algorithm_lsp,29,20,4.806097,7.754302
algorithm_lsp,29,21,4.757701,8.148095
algorithm_lsp,29,22,4.822186,8.541377
algorithm_lsp,29,23,7.651856,8.942932
algorithm_lsp,29,24,7.593542,9.340345
algorithm_lsp,29,25,7.585457,9.735369
algorithm_lsp,29,26,5.576670,10.125635
algorithm_lsp,29,27,5.331887,10.514682
algorithm_lsp,29,28,5.354017,10.904768
algorithm_lsp,29,29,6.608651,11.296882
algorithm_lsp,29,30,6.660212,11.686040
algorithm_lsp,29,31,6.743282,12.078562
algorithm_ksp,29,1,0.000000,0.000000
algorithm_ksp,29,2,7.693018,8.171954
algorithm_ksp,29,3,4.278672,16.234198
algorithm_ksp,29,4,7.672990,24.358080
algorithm_ksp,29,5,7.675629,32.484147
algorithm_ksp,29,6,7.699707,40.627645
algorithm_ksp,29,7,7.684784,48.763509
algorithm_ksp,29,8,7.660437,56.919738
algorithm_ksp,29,9,7.072487,65.044776
algorithm_ksp,29,10,3.787078,73.180726
algorithm_ksp,29,11,7.634952,81.314191
algorithm_ksp,29,12,7.667081,89.445453
algorithm_ksp,29,13,7.632230,97.593424
algorithm_ksp,29,14,7.674114,105.730132
algorithm_ksp,29,15,3.624589,113.904720
algorithm_ksp,29,16,7.695922,121.955077
algorithm_ksp,29,17,7.699484,130.050274
algorithm_ksp,29,18,7.653993,138.166161
algorithm_ksp,29,19,7.670357,146.304817
algorithm_ksp,29,20,3.077392,154.463575
algorithm_ksp,29,21,7.676566,162.599621
algorithm_ksp,29,22,7.697916,170.755460
algorithm_ksp,29,23,7.663004,178.849999
algorithm_ksp,29,24,7.704339,186.859599
algorithm_ksp,29,25,2.983979,194.867512
algorithm_ksp,29,26,7.707182,202.899954
algorithm_ksp,29,27,7.688062,210.933819
algorithm_ksp,29,28,7.719221,218.932305
algorithm_ksp,29,29,7.675020,226.939043
algorithm_ksp,29,30,3.274673,235.000391
algorithm_ksp,29,31,7.662079,243.084261
algorithm_13k,30,1,0.000000,0.000000
algorithm_13k,30,2,15.937481,0.176264
algorithm_13k,30,3,15.943383,0.324737
algorithm_13k,30,4,15.926176,0.441344
algorithm_13k,30,5,15.929940,0.569945
algorithm_13k,30,6,15.947879,0.723686
algorithm_13k,30,7,15.932881,0.863737
algorithm_13k,30,8,15.919749,1.014134
algorithm_13k,30,9,15.899052,1.161276
algorithm_13k,30,10,15.922688,1.314007
algorithm_13k,30,11,15.867329,1.469349
algorithm_13k,30,12,15.898884,1.629227
algorithm_13k,30,13,15.920087,1.780164
algorithm_13k,30,14,15.926229,1.948788
algorithm_13k,30,15,15.921147,2.106451
algorithm_13k,30,16,15.926701,2.266196
algorithm_13k,30,17,15.893826,2.426522
algorithm_13k,30,18,15.875814,2.658984
algorithm_13k,30,19,15.880529,2.861107
algorithm_13k,30,20,15.930265,3.080188
algorithm_13k,30,21,15.910305,3.272096
algorithm_13k,30,22,15.935474,3.437363
algorithm_13k,30,23,15.910814,3.608124
algorithm_13k,30,24,15.899984,3.802104
algorithm_13k,30,25,15.858749,3.999815
algorithm_13k,30,26,15.886636,4.186192
algorithm_13k,30,27,15.924092,4.365610
algorithm_13k,30,28,15.846850,4.542744
algorithm_13k,30,29,15.887463,4.724135
algorithm_13k,30,30,15.896734,4.916519
algorithm_13k,30,31,15.841126,5.093200
algorithm_lsp,30,1,0.000000,0.000000
algorithm_lsp,30,2,12.023988,0.586126
algorithm_lsp,30,3,11.903169,1.040700
algorithm_lsp,30,4,11.905300,1.591113
algorithm_lsp,30,5,13.943997,1.991831
algorithm_lsp,30,6,13.936904,2.389042
algorithm_lsp,30,7,13.900039,2.782206
algorithm_lsp,30,8,15.453777,3.173649
algorithm_lsp,30,9,15.404389,3.566980
algorithm_lsp,30,10,15.459174,3.966715
algorithm_lsp,30,11,15.435507,4.356255
algorithm_lsp,30,12,15.485647,4.754321
algorithm_lsp,30,13,15.461859,5.148846
algorithm_lsp,30,14,14.531358,5.538739
algorithm_lsp,30,15,14.565988,5.935185
algorithm_lsp,30,16,14.538440,6.329375
algorithm_lsp,30,17,14.316981,6.719614
algorithm_lsp,30,18,14.343825,7.127957
algorithm_lsp,30,19,14.390344,7.525687
algorithm_lsp,30,20,15.204150,7.925247
algorithm_lsp,30,21,15.219566,8.321119
algorithm_lsp,30,22,15.229442,8.713289
algorithm_lsp,30,23,14.581509,9.112971
algorithm_lsp,30,24,14.692975,9.503949
algorithm_lsp,30,25,14.696833,9.892325
algorithm_lsp,30,26,15.404000,10.285282
algorithm_lsp,30,27,15.492462,10.685823
algorithm_lsp,30,28,15.548918,11.087015
algorithm_lsp,30,29,13.304359,11.485262
algorithm_lsp,30,30,13.373661,11.885120
algorithm_lsp,30,31,13.471237,12.277382
algorithm_ksp,30,1,0.000000,0.000000
algorithm_ksp,30,2,15.877155,9.019597
algorithm_ksp,30,3,15.465840,17.834351
algorithm_ksp,30,4,15.947879,26.607388
algorithm_ksp,30,5,15.420888,35.398954
algorithm_ksp,30,6,11.488550,44.212100
algorithm_ksp,30,7,15.850259,53.000904
algorithm_ksp,30,8,15.727424,61.779938
algorithm_ksp,30,9,15.929405,70.535641
algorithm_ksp,30,10,15.790647,79.364691
algorithm_ksp,30,11,15.843176,88.143217
algorithm_ksp,30,12,12.497096,96.871241
algorithm_ksp,30,13,15.893371,105.541579
algorithm_ksp,30,14,15.895630,114.348572
algorithm_ksp,30,15,15.839230,123.139343
algorithm_ksp,30,16,15.688840,131.937069
algorithm_ksp,30,17,11.021373,140.708802
algorithm_ksp,30,18,15.913558,149.468239
algorithm_ksp,30,19,15.498129,158.179841
algorithm_ksp,30,20,15.917020,166.851404
algorithm_ksp,30,21,15.926326,175.520798
algorithm_ksp,30,22,15.916155,184.533020
algorithm_ksp,30,23,15.621779,193.300915
algorithm_ksp,30,24,15.935629,202.133657
algorithm_ksp,30,25,15.882822,211.012124
algorithm_ksp,30,26,15.917167,219.732542
algorithm_ksp,30,27,14.630926,228.406454
algorithm_ksp,30,28,15.901004,237.084935
algorithm_ksp,30,29,15.901839,245.878691
algorithm_ksp,30,30,15.913633,254.660482
algorithm_ksp,30,31,15.180355,263.408900
algorithm_13k,31,1,0.000000,0.000000
algorithm_13k,31,2,-10.204422,0.165625
algorithm_13k,31,3,-11.550647,0.330808
algorithm_13k,31,4,-9.339987,0.473293
algorithm_13k,31,5,-10.579848,0.622169
algorithm_13k,31,6,-10.340308,0.776012
algorithm_13k,31,7,-9.752412,0.955582
algorithm_13k,31,8,-9.811512,1.137487
algorithm_13k,31,9,-9.990486,1.319511
algorithm_13k,31,10,-9.678922,1.506253
algorithm_13k,31,11,-8.554609,1.689421
algorithm_13k,31,12,-8.327995,1.879564
algorithm_13k,31,13,-8.397706,2.075775
algorithm_13k,31,14,-10.811386,2.270707
algorithm_13k,31,15,-10.797685,2.496779
algorithm_13k,31,16,-9.351333,2.779367
algorithm_13k,31,17,-8.037252,3.045809
algorithm_13k,31,18,-8.996664,3.270365
algorithm_13k,31,19,-6.422857,3.504815
algorithm_13k,31,20,-6.525290,3.736439
algorithm_13k,31,21,-6.690133,3.958808
algorithm_13k,31,22,-7.534355,4.199241
algorithm_13k,31,23,-7.097003,4.441230
algorithm_13k,31,24,-7.072062,4.702594
algorithm_13k,31,25,-6.833906,4.967767
algorithm_13k,31,26,-7.481834,5.212870
algorithm_13k,31,27,-8.618404,5.470301
algorithm_13k,31,28,-8.498377,5.787158
algorithm_13k,31,29,-8.765986,6.099775
algorithm_13k,31,30,-8.233894,6.414205
algorithm_13k,31,31,-8.152588,6.737237
algorithm_lsp,31,1,0.000000,0.000000
algorithm_lsp,31,2,-11.391913,0.582134
algorithm_lsp,31,3,-11.366550,0.983425
algorithm_lsp,31,4,-11.371192,1.379267
algorithm_lsp,31,5,-9.687352,1.829051
algorithm_lsp,31,6,-9.482487,2.224686
algorithm_lsp,31,7,-9.590892,2.631212
algorithm_lsp,31,8,-9.403326,3.026486
algorithm_lsp,31,9,-9.467836,3.423675
algorithm_lsp,31,10,-9.700033,3.812770
