algorithm,reward,iteration,value,time
algorithm_lsp,104,30,-14.349913,11.792854
algorithm_lsp,104,31,-14.294433,12.187706
algorithm_ksp,104,1,0.000000,0.000000
algorithm_ksp,104,2,-13.624032,9.556635
algorithm_ksp,104,3,-14.487246,18.887329
algorithm_ksp,104,4,-14.429349,28.214009
algorithm_ksp,104,5,-16.296708,37.578406
algorithm_ksp,104,6,-16.435501,46.930163
algorithm_ksp,104,7,-16.371498,56.259928
algorithm_ksp,104,8,-16.430000,65.573387
algorithm_ksp,104,9,-16.413135,74.883555
algorithm_ksp,104,10,-16.469024,84.193314
algorithm_ksp,104,11,-16.372994,93.524540
algorithm_ksp,104,12,-16.448745,102.763349
algorithm_ksp,104,13,-16.431516,112.053271
algorithm_ksp,104,14,-16.453431,121.377362
algorithm_ksp,104,15,-16.335620,130.708645
algorithm_ksp,104,16,-16.433538,140.038148
algorithm_ksp,104,17,-16.421050,149.370889
algorithm_ksp,104,18,-16.483852,158.691921
algorithm_ksp,104,19,-16.391837,168.019148
algorithm_ksp,104,20,-16.479946,177.367257
algorithm_ksp,104,21,-16.452257,186.583699
algorithm_ksp,104,22,-16.409367,195.914160
algorithm_ksp,104,23,-16.392092,205.221609
algorithm_ksp,104,24,-16.418596,214.601338
algorithm_ksp,104,25,-16.363087,223.933581
algorithm_ksp,104,26,-16.396103,233.246898
algorithm_ksp,104,27,-16.481148,242.758074
algorithm_ksp,104,28,-16.397710,252.092990
algorithm_ksp,104,29,-16.500837,261.389373
algorithm_ksp,104,30,-16.468191,270.723533
algorithm_ksp,104,31,-16.425927,280.047932
algorithm_13k,105,1,0.000000,0.000000
algorithm_13k,105,2,-3.879757,0.349426
algorithm_13k,105,3,-3.880264,0.651720
algorithm_13k,105,4,-3.883185,0.935379
algorithm_13k,105,5,-3.893324,1.213291
algorithm_13k,105,6,-3.879757,1.556545
algorithm_13k,105,7,-3.881232,1.841394
algorithm_13k,105,8,-3.877748,2.218082
algorithm_13k,105,9,-3.879757,2.624350
algorithm_13k,105,10,-3.883301,2.955336
algorithm_13k,105,11,-3.879728,3.257183
algorithm_13k,105,12,-3.876156,3.592370
algorithm_13k,105,13,-3.886902,3.957211
algorithm_13k,105,14,-3.875386,4.306306
algorithm_13k,105,15,-3.875711,4.655182
algorithm_13k,105,16,-3.834413,4.990506
algorithm_13k,105,17,-3.645138,5.354493
algorithm_13k,105,18,-3.499067,5.756620
algorithm_13k,105,19,-3.436207,6.222290
algorithm_13k,105,20,-3.280845,6.751336
algorithm_13k,105,21,-3.455612,7.300490
algorithm_13k,105,22,-3.260251,7.846203
algorithm_13k,105,23,-3.349503,8.431644
algorithm_13k,105,24,-3.335412,8.896061
algorithm_13k,105,25,-3.356083,9.404797
algorithm_13k,105,26,-3.250397,9.890923
algorithm_13k,105,27,-3.163466,10.448094
algorithm_13k,105,28,-3.244996,10.987854
algorithm_13k,105,29,-3.212550,11.540953
algorithm_13k,105,30,-3.283907,12.122915
algorithm_13k,105,31,-3.333070,12.693194
algorithm_lsp,105,1,0.000000,0.000000
algorithm_lsp,105,2,-3.840149,0.689380
algorithm_lsp,105,3,-3.854509,1.090035
algorithm_lsp,105,4,-3.843762,1.493609
algorithm_lsp,105,5,-3.641247,1.884474
algorithm_lsp,105,6,-3.641089,2.278490
algorithm_lsp,105,7,-3.677104,2.671157
algorithm_lsp,105,8,-3.806875,3.070236
algorithm_lsp,105,9,-3.827481,3.472629
algorithm_lsp,105,10,-3.813911,3.877525
algorithm_lsp,105,11,-3.856665,4.276537
algorithm_lsp,105,12,-3.842901,4.680547
algorithm_lsp,105,13,-3.881355,5.084860
algorithm_lsp,105,14,-3.665485,5.482379
algorithm_lsp,105,15,-3.642897,5.874220
algorithm_lsp,105,16,-3.658137,6.268757
algorithm_lsp,105,17,-3.985475,6.674355
algorithm_lsp,105,18,-4.001780,7.076049
algorithm_lsp,105,19,-3.995034,7.476606
algorithm_lsp,105,20,-4.156103,7.879054
algorithm_lsp,105,21,-4.176311,8.278856
algorithm_lsp,105,22,-4.198738,8.673726
algorithm_lsp,105,23,-3.868318,9.070848
algorithm_lsp,105,24,-3.884131,9.478169
algorithm_lsp,105,25,-3.903872,9.882168
algorithm_lsp,105,26,-3.808432,10.282527
algorithm_lsp,105,27,-3.829761,10.682622
algorithm_lsp,105,28,-3.762663,11.089977
algorithm_lsp,105,29,-3.852210,11.488455
algorithm_lsp,105,30,-3.857476,11.885133
algorithm_lsp,105,31,-3.879124,12.288562
algorithm_ksp,105,1,0.000000,0.000000
algorithm_ksp,105,2,-4.266847,9.227068
algorithm_ksp,105,3,-3.665743,18.257707
algorithm_ksp,105,4,-3.672945,27.188153
algorithm_ksp,105,5,-3.761203,36.234205
algorithm_ksp,105,6,-3.703679,45.192897
algorithm_ksp,105,7,-3.713381,54.339380
algorithm_ksp,105,8,-3.696866,63.236171
algorithm_ksp,105,9,-3.707208,72.247131
algorithm_ksp,105,10,-3.694198,81.276864
algorithm_ksp,105,11,-3.733325,90.325364
algorithm_ksp,105,12,-3.746208,99.308224
algorithm_ksp,105,13,-3.754115,108.269986
algorithm_ksp,105,14,-3.718676,117.297989
algorithm_ksp,105,15,-3.652968,126.378036
algorithm_ksp,105,16,-3.707626,135.306115
algorithm_ksp,105,17,-3.725903,144.270214
algorithm_ksp,105,18,-3.732424,153.234570
algorithm_ksp,105,19,-3.713886,162.216643
algorithm_ksp,105,20,-3.698509,171.124017
algorithm_ksp,105,21,-3.678499,180.096883
algorithm_ksp,105,22,-3.730659,189.128652
algorithm_ksp,105,23,-3.681093,198.120888
algorithm_ksp,105,24,-3.712471,207.160280
algorithm_ksp,105,25,-3.728336,216.181855
algorithm_ksp,105,26,-3.731902,225.220112
algorithm_ksp,105,27,-3.717922,234.255196
algorithm_ksp,105,28,-3.714447,243.304473
algorithm_ksp,105,29,-3.733375,252.303160
algorithm_ksp,105,30,-3.693836,261.197794
algorithm_ksp,105,31,-3.675224,270.229403
algorithm_13k,106,1,0.000000,0.000000
algorithm_13k,106,2,5.940148,0.354870
algorithm_13k,106,3,5.937996,0.630894
algorithm_13k,106,4,5.936297,0.904108
algorithm_13k,106,5,5.941096,1.201968
algorithm_13k,106,6,5.937280,1.488074
algorithm_13k,106,7,5.939020,1.804647
algorithm_13k,106,8,5.944905,2.123419
algorithm_13k,106,9,5.941991,2.443927
algorithm_13k,106,10,5.955045,2.829830
algorithm_13k,106,11,5.944852,3.273841
algorithm_13k,106,12,5.951126,3.634598
algorithm_13k,106,13,5.932745,3.982953
algorithm_13k,106,14,5.944404,4.321837
algorithm_13k,106,15,5.949270,4.646119
algorithm_13k,106,16,5.944215,4.975855
algorithm_13k,106,17,5.944010,5.328017
algorithm_13k,106,18,5.937576,5.689572
algorithm_13k,106,19,5.935053,6.067230
algorithm_13k,106,20,5.940622,6.405473
algorithm_13k,106,21,5.928576,6.785873
algorithm_13k,106,22,5.945225,7.134459
algorithm_13k,106,23,5.941641,7.497340
algorithm_13k,106,24,5.931478,7.841020
algorithm_13k,106,25,5.925318,8.199110
algorithm_13k,106,26,5.942758,8.584632
algorithm_13k,106,27,5.939865,8.965917
algorithm_13k,106,28,5.919678,9.328111
algorithm_13k,106,29,5.915095,9.690577
algorithm_13k,106,30,5.914382,10.068688
algorithm_13k,106,31,5.921657,10.450868
algorithm_lsp,106,1,0.000000,0.000000
algorithm_lsp,106,2,5.346512,0.586410
algorithm_lsp,106,3,5.303140,0.982470
algorithm_lsp,106,4,5.352867,1.383009
algorithm_lsp,106,5,4.982775,1.842405
algorithm_lsp,106,6,4.955277,2.258082
algorithm_lsp,106,7,4.933577,2.654530
algorithm_lsp,106,8,5.370314,3.054895
algorithm_lsp,106,9,5.479964,3.452256
algorithm_lsp,106,10,5.428790,3.851191
algorithm_lsp,106,11,5.296538,4.236728
algorithm_lsp,106,12,5.295859,4.629092
algorithm_lsp,106,13,5.166267,5.024614
algorithm_lsp,106,14,5.920728,5.419997
algorithm_lsp,106,15,5.917416,5.823352
algorithm_lsp,106,16,5.902819,6.219372
algorithm_lsp,106,17,5.602037,6.643593
algorithm_lsp,106,18,5.497782,7.050378
algorithm_lsp,106,19,5.569298,7.456922
algorithm_lsp,106,20,5.525383,7.860860
algorithm_lsp,106,21,5.482022,8.259104
algorithm_lsp,106,22,5.528399,8.658984
algorithm_lsp,106,23,5.645367,9.060570
algorithm_lsp,106,24,5.665174,9.462925
algorithm_lsp,106,25,5.666578,9.863480
algorithm_lsp,106,26,5.075974,10.265685
algorithm_lsp,106,27,5.096018,10.663130
algorithm_lsp,106,28,5.138984,11.062946
algorithm_lsp,106,29,4.964646,11.468080
algorithm_lsp,106,30,4.932671,11.864130
algorithm_lsp,106,31,4.914094,12.260009
algorithm_ksp,106,1,0.000000,0.000000
algorithm_ksp,106,2,5.937308,8.921008
algorithm_ksp,106,3,5.873658,18.850497
algorithm_ksp,106,4,5.915874,29.862219
algorithm_ksp,106,5,5.921952,40.564001
algorithm_ksp,106,6,5.906605,50.404433
algorithm_ksp,106,7,5.924036,59.108768
algorithm_ksp,106,8,5.932361,68.875947
algorithm_ksp,106,9,5.939454,78.795654
algorithm_ksp,106,10,5.929612,87.887775
algorithm_ksp,106,11,5.930055,97.490928
algorithm_ksp,106,12,5.940207,107.733773
algorithm_ksp,106,13,5.932897,119.236214
algorithm_ksp,106,14,5.928953,129.899979
algorithm_ksp,106,15,5.934168,139.678198
algorithm_ksp,106,16,5.949697,148.452678
algorithm_ksp,106,17,5.948674,157.198011
algorithm_ksp,106,18,5.928328,165.975615
algorithm_ksp,106,19,5.897900,174.659796
algorithm_ksp,106,20,5.930996,183.437168
algorithm_ksp,106,21,5.927709,192.282087
algorithm_ksp,106,22,5.944623,200.959446
algorithm_ksp,106,23,5.934380,209.696271
algorithm_ksp,106,24,5.913153,218.357363
algorithm_ksp,106,25,5.939020,227.110167
algorithm_ksp,106,26,5.908342,235.914125
algorithm_ksp,106,27,5.962768,244.632212
algorithm_ksp,106,28,5.901407,253.358475
algorithm_ksp,106,29,5.934337,262.127065
algorithm_ksp,106,30,5.917258,270.884073
algorithm_ksp,106,31,5.927085,279.667284
algorithm_13k,107,1,0.000000,0.000000
algorithm_13k,107,2,-13.763061,0.309642
algorithm_13k,107,3,-12.771194,0.683281
algorithm_13k,107,4,-12.876304,1.106064
algorithm_13k,107,5,-12.896973,1.519597
algorithm_13k,107,6,-12.713678,1.913976
algorithm_13k,107,7,-11.674602,2.399558
algorithm_13k,107,8,-11.763631,2.956861
algorithm_13k,107,9,-12.058946,3.580469
algorithm_13k,107,10,-11.410461,4.173452
algorithm_13k,107,11,-11.753705,4.732484
algorithm_13k,107,12,-11.459940,5.301318
algorithm_13k,107,13,-11.639951,5.975420
algorithm_13k,107,14,-12.291066,6.592952
algorithm_13k,107,15,-12.014948,7.257042
algorithm_13k,107,16,-11.143570,7.984295
algorithm_13k,107,17,-11.297192,8.798049
algorithm_13k,107,18,-11.050553,9.493945
algorithm_13k,107,19,-11.226414,10.211180
algorithm_13k,107,20,-11.519894,11.009397
algorithm_13k,107,21,-11.313595,11.823250
algorithm_13k,107,22,-11.242789,12.628254
algorithm_13k,107,23,-11.287029,13.489831
algorithm_13k,107,24,-10.948318,14.307200
algorithm_13k,107,25,-10.857587,15.203752
algorithm_13k,107,26,-11.277406,16.073215
algorithm_13k,107,27,-11.168974,16.965355
algorithm_13k,107,28,-11.060586,17.867816
algorithm_13k,107,29,-10.941202,18.813821
algorithm_13k,107,30,-11.019095,19.812879
algorithm_13k,107,31,-11.079439,20.807683
algorithm_lsp,107,1,0.000000,0.000000
algorithm_lsp,107,2,-16.014317,0.582929
algorithm_lsp,107,3,-15.665708,0.982446
algorithm_lsp,107,4,-15.860007,1.385996
algorithm_lsp,107,5,-13.378650,1.840790
algorithm_lsp,107,6,-13.636248,2.231883
algorithm_lsp,107,7,-13.721221,2.637617
algorithm_lsp,107,8,-14.339970,3.035155
algorithm_lsp,107,9,-14.253180,3.434482
algorithm_lsp,107,10,-14.264588,3.833170
algorithm_lsp,107,11,-12.226801,4.254361
algorithm_lsp,107,12,-12.164239,4.650269
algorithm_lsp,107,13,-12.483947,5.044125
algorithm_lsp,107,14,-13.606174,5.453276
algorithm_lsp,107,15,-13.721019,5.852509
algorithm_lsp,107,16,-13.611828,6.252130
algorithm_lsp,107,17,-14.296499,6.652395
algorithm_lsp,107,18,-14.254897,7.058378
algorithm_lsp,107,19,-14.381909,7.459349
algorithm_lsp,107,20,-13.925647,7.878839
algorithm_lsp,107,21,-13.989711,8.281305
algorithm_lsp,107,22,-14.138446,8.679915
algorithm_lsp,107,23,-15.103952,9.074347
algorithm_lsp,107,24,-15.347583,9.476215
algorithm_lsp,107,25,-15.366508,9.889121
algorithm_lsp,107,26,-14.824059,10.282442
algorithm_lsp,107,27,-14.912076,10.682823
algorithm_lsp,107,28,-14.947813,11.081563
algorithm_lsp,107,29,-15.633505,11.472242
algorithm_lsp,107,30,-15.567976,11.869727
algorithm_lsp,107,31,-15.480963,12.267356
algorithm_ksp,107,1,0.000000,0.000000
algorithm_ksp,107,2,-13.930309,9.423456
algorithm_ksp,107,3,-14.396773,18.767201
algorithm_ksp,107,4,-14.340737,28.077138
algorithm_ksp,107,5,-14.485645,37.390081
algorithm_ksp,107,6,-14.245197,46.672691
algorithm_ksp,107,7,-14.493585,55.961034
algorithm_ksp,107,8,-14.410349,65.270074
algorithm_ksp,107,9,-14.466172,74.586924
algorithm_ksp,107,10,-14.405591,83.934043
algorithm_ksp,107,11,-14.460365,93.284901
algorithm_ksp,107,12,-14.440676,102.600737
algorithm_ksp,107,13,-14.399322,111.879311
algorithm_ksp,107,14,-14.561271,121.201065
algorithm_ksp,107,15,-14.491801,130.560555
algorithm_ksp,107,16,-14.384364,139.824196
algorithm_ksp,107,17,-14.596495,149.163286
algorithm_ksp,107,18,-14.511376,158.472836
algorithm_ksp,107,19,-14.476863,167.755783
algorithm_ksp,107,20,-14.500737,177.113756
algorithm_ksp,107,21,-14.303904,186.373154
algorithm_ksp,107,22,-14.550639,195.702909
algorithm_ksp,107,23,-14.424910,204.927655
algorithm_ksp,107,24,-14.364703,214.269746
algorithm_ksp,107,25,-14.265611,223.629489
algorithm_ksp,107,26,-14.516921,232.936812
algorithm_ksp,107,27,-14.482844,242.192563
algorithm_ksp,107,28,-14.267224,251.485181
algorithm_ksp,107,29,-14.516200,260.742905
algorithm_ksp,107,30,-14.455436,270.061972
algorithm_ksp,107,31,-14.453241,279.271317
algorithm_13k,108,1,0.000000,0.000000
algorithm_13k,108,2,-1.832374,0.339805
algorithm_13k,108,3,-1.832379,0.638614
algorithm_13k,108,4,-1.833597,0.916969
algorithm_13k,108,5,-1.843370,1.205478
algorithm_13k,108,6,-1.839896,1.596858
algorithm_13k,108,7,-1.837912,1.944989
algorithm_13k,108,8,-1.825848,2.273926
algorithm_13k,108,9,-1.835343,2.568871
algorithm_13k,108,10,-1.828378,2.933496
algorithm_13k,108,11,-1.828844,3.246968
algorithm_13k,108,12,-1.839297,3.560234
algorithm_13k,108,13,-1.821245,3.858002
algorithm_13k,108,14,-1.851147,4.184056
algorithm_13k,108,15,-1.851985,4.516095
algorithm_13k,108,16,-1.839114,4.838087
algorithm_13k,108,17,-1.849562,5.148336
algorithm_13k,108,18,-1.828573,5.473811
algorithm_13k,108,19,-1.832196,5.815558
algorithm_13k,108,20,-1.821289,6.129360
algorithm_13k,108,21,-1.825934,6.433901
algorithm_13k,108,22,-1.832926,6.755818
algorithm_13k,108,23,-1.826677,7.059585
algorithm_13k,108,24,-1.830379,7.416988
algorithm_13k,108,25,-1.840681,7.730636
algorithm_13k,108,26,-1.830013,8.064975
algorithm_13k,108,27,-1.823749,8.413404
algorithm_13k,108,28,-1.815118,8.768321
algorithm_13k,108,29,-1.831227,9.086492
algorithm_13k,108,30,-1.823515,9.420792
algorithm_13k,108,31,-1.825244,9.719205
algorithm_lsp,108,1,0.000000,0.000000
algorithm_lsp,108,2,-2.037899,0.581641
algorithm_lsp,108,3,-2.032723,1.073868
algorithm_lsp,108,4,-2.003217,1.476494
algorithm_lsp,108,5,-2.758865,1.891966
algorithm_lsp,108,6,-2.768827,2.291769
algorithm_lsp,108,7,-2.759478,2.692785
algorithm_lsp,108,8,-2.136821,3.093292
algorithm_lsp,108,9,-2.152571,3.485814
algorithm_lsp,108,10,-2.155627,3.888113
algorithm_lsp,108,11,-1.945290,4.290729
algorithm_lsp,108,12,-1.925985,4.775158
algorithm_lsp,108,13,-1.987345,5.195786
algorithm_lsp,108,14,-1.904089,5.594171
algorithm_lsp,108,15,-1.869626,6.004881
algorithm_lsp,108,16,-1.855965,6.419041
algorithm_lsp,108,17,-2.472028,6.823054
algorithm_lsp,108,18,-2.473217,7.222636
algorithm_lsp,108,19,-2.359904,7.622726
algorithm_lsp,108,20,-1.937176,8.023562
algorithm_lsp,108,21,-1.864787,8.422705
algorithm_lsp,108,22,-1.935886,8.830180
algorithm_lsp,108,23,-2.457392,9.232944
algorithm_lsp,108,24,-2.497155,9.629181
algorithm_lsp,108,25,-2.471247,10.026276
algorithm_lsp,108,26,-2.218701,10.428371
algorithm_lsp,108,27,-2.162427,10.868267
algorithm_lsp,108,28,-2.161462,11.263890
algorithm_lsp,108,29,-2.453854,11.663843
algorithm_lsp,108,30,-2.442196,12.073718
algorithm_lsp,108,31,-2.403958,12.474862
algorithm_ksp,108,1,0.000000,0.000000
algorithm_ksp,108,2,-2.931154,10.254873
algorithm_ksp,108,3,-2.878542,20.405332
algorithm_ksp,108,4,-2.598078,30.464426
algorithm_ksp,108,5,-2.554114,40.555903
algorithm_ksp,108,6,-2.610439,50.707819
algorithm_ksp,108,7,-2.488035,60.785028
algorithm_ksp,108,8,-2.514915,70.694430
algorithm_ksp,108,9,-2.555443,80.699546
algorithm_ksp,108,10,-2.554011,90.841929
algorithm_ksp,108,11,-2.551216,100.978515
algorithm_ksp,108,12,-2.521420,111.084335
algorithm_ksp,108,13,-2.539420,121.064991
algorithm_ksp,108,14,-2.562186,131.124505
algorithm_ksp,108,15,-2.563008,141.213461
algorithm_ksp,108,16,-2.578596,151.457072
algorithm_ksp,108,17,-2.560569,161.478468
algorithm_ksp,108,18,-2.570235,171.477466
algorithm_ksp,108,19,-2.645947,181.557522
algorithm_ksp,108,20,-2.559243,191.559358
algorithm_ksp,108,21,-2.548448,201.647456
algorithm_ksp,108,22,-2.546463,211.758141
algorithm_ksp,108,23,-2.535282,221.863954
algorithm_ksp,108,24,-2.545975,231.955200
algorithm_ksp,108,25,-2.577533,242.023970
algorithm_ksp,108,26,-2.518790,252.035525
algorithm_ksp,108,27,-2.558313,262.051994
algorithm_ksp,108,28,-2.538384,272.095170
algorithm_ksp,108,29,-2.611130,282.147441
algorithm_ksp,108,30,-2.572253,292.233252
algorithm_ksp,108,31,-2.586765,302.366674
algorithm_13k,109,1,0.000000,0.000000
algorithm_13k,109,2,-13.308557,0.363393
algorithm_13k,109,3,-14.358257,0.722937
algorithm_13k,109,4,-13.239948,1.111406
algorithm_13k,109,5,-12.012019,1.565803
algorithm_13k,109,6,-12.402868,1.959372
algorithm_13k,109,7,-11.602412,2.383877
algorithm_13k,109,8,-12.385272,2.821109
algorithm_13k,109,9,-12.724190,3.359344
algorithm_13k,109,10,-12.274734,3.868803
algorithm_13k,109,11,-11.883910,4.401296
algorithm_13k,109,12,-11.469963,4.993630
algorithm_13k,109,13,-12.038016,5.645792
algorithm_13k,109,14,-12.020613,6.233275
algorithm_13k,109,15,-11.364069,6.922443
algorithm_13k,109,16,-11.712016,7.577881
algorithm_13k,109,17,-11.410591,8.244020
algorithm_13k,109,18,-11.105486,8.942144
algorithm_13k,109,19,-11.309540,9.635387
algorithm_13k,109,20,-11.477288,10.392293
algorithm_13k,109,21,-11.764286,11.137939
algorithm_13k,109,22,-11.417231,11.922029
algorithm_13k,109,23,-11.442904,12.706661
algorithm_13k,109,24,-11.373069,13.490172
algorithm_13k,109,25,-11.284242,14.291981
algorithm_13k,109,26,-11.305113,15.127994
algorithm_13k,109,27,-11.533193,15.965873
algorithm_13k,109,28,-12.115011,16.864917
algorithm_13k,109,29,-11.630893,17.730874
algorithm_13k,109,30,-11.896458,18.633421
algorithm_13k,109,31,-11.969318,19.525182
algorithm_lsp,109,1,0.000000,0.000000
algorithm_lsp,109,2,-13.668918,0.589083
algorithm_lsp,109,3,-13.681909,0.981671
algorithm_lsp,109,4,-13.630013,1.534869
algorithm_lsp,109,5,-13.924220,1.932692
algorithm_lsp,109,6,-13.739987,2.338495
algorithm_lsp,109,7,-13.910644,2.736959
algorithm_lsp,109,8,-13.115090,3.142800
algorithm_lsp,109,9,-13.043170,3.547216
algorithm_lsp,109,10,-13.008082,3.945831
algorithm_lsp,109,11,-14.171078,4.343833
algorithm_lsp,109,12,-14.240245,4.752008
algorithm_lsp,109,13,-14.259594,5.151277
algorithm_lsp,109,14,-14.564588,5.555574
algorithm_lsp,109,15,-14.522158,5.955567
algorithm_lsp,109,16,-14.610837,6.354342
algorithm_lsp,109,17,-13.513314,6.755602
algorithm_lsp,109,18,-13.414606,7.157753
algorithm_lsp,109,19,-13.359736,7.553485
algorithm_lsp,109,20,-13.003204,7.949687
algorithm_lsp,109,21,-13.019934,8.344085
algorithm_lsp,109,22,-13.008096,8.740207
algorithm_lsp,109,23,-13.270412,9.140779
algorithm_lsp,109,24,-13.215823,9.541867
algorithm_lsp,109,25,-13.238706,9.935737
algorithm_lsp,109,26,-13.415575,10.342658
algorithm_lsp,109,27,-13.535195,10.739168
algorithm_lsp,109,28,-13.362831,11.136369
algorithm_lsp,109,29,-12.875463,11.542663
algorithm_lsp,109,30,-12.981318,11.937071
algorithm_lsp,109,31,-12.997925,12.354144
algorithm_ksp,109,1,0.000000,0.000000
algorithm_ksp,109,2,-13.461441,10.001825
algorithm_ksp,109,3,-13.835836,19.835473
algorithm_ksp,109,4,-13.663822,29.626305
algorithm_ksp,109,5,-13.615416,39.391703
algorithm_ksp,109,6,-13.623610,49.157828
algorithm_ksp,109,7,-13.682457,58.906543
algorithm_ksp,109,8,-13.711406,68.720721
algorithm_ksp,109,9,-13.701432,78.461825
algorithm_ksp,109,10,-13.682512,88.178836
algorithm_ksp,109,11,-13.520945,97.951883
algorithm_ksp,109,12,-13.607500,107.612332
algorithm_ksp,109,13,-13.663950,117.355886
algorithm_ksp,109,14,-13.607335,127.081102
algorithm_ksp,109,15,-13.640928,136.752630
algorithm_ksp,109,16,-13.660741,146.490402
algorithm_ksp,109,17,-13.617597,156.235333
algorithm_ksp,109,18,-13.625072,165.959102
algorithm_ksp,109,19,-13.646783,175.834955
algorithm_ksp,109,20,-13.632723,185.612432
algorithm_ksp,109,21,-13.585000,195.369246
algorithm_ksp,109,22,-13.685961,205.291252
algorithm_ksp,109,23,-13.632747,214.981204
algorithm_ksp,109,24,-13.639718,224.728171
algorithm_ksp,109,25,-13.661744,234.518275
algorithm_ksp,109,26,-13.660963,244.331815
algorithm_ksp,109,27,-13.707681,254.124840
algorithm_ksp,109,28,-13.583168,263.917779
algorithm_ksp,109,29,-13.650415,273.661622
algorithm_ksp,109,30,-13.587877,283.452121
algorithm_ksp,109,31,-13.677613,293.237493
algorithm_13k,110,1,0.000000,0.000000
algorithm_13k,110,2,-8.559037,0.343688
algorithm_13k,110,3,-4.251381,0.692248
algorithm_13k,110,4,-3.946079,1.035706
algorithm_13k,110,5,-5.182818,1.432823
algorithm_13k,110,6,-4.228622,1.829663
algorithm_13k,110,7,-3.183806,2.293624
algorithm_13k,110,8,-3.504695,2.854389
algorithm_13k,110,9,-3.117422,3.374621
algorithm_13k,110,10,-3.041373,3.926098
algorithm_13k,110,11,-2.996674,4.486896
algorithm_13k,110,12,-3.193304,5.063606
algorithm_13k,110,13,-3.135625,5.682057
algorithm_13k,110,14,-3.908221,6.308256
algorithm_13k,110,15,-3.350864,6.954255
algorithm_13k,110,16,-3.173779,7.643950
algorithm_13k,110,17,-3.038743,8.292344
algorithm_13k,110,18,-3.448307,8.968068
algorithm_13k,110,19,-3.547936,9.715634
algorithm_13k,110,20,-2.518352,10.446917
algorithm_13k,110,21,-3.495490,11.219208
algorithm_13k,110,22,-2.885077,11.997953
algorithm_13k,110,23,-2.814796,12.769237
algorithm_13k,110,24,-3.164324,13.556374
algorithm_13k,110,25,-2.011810,14.393271
algorithm_13k,110,26,-2.229855,15.255775
algorithm_13k,110,27,-2.208564,16.082418
algorithm_13k,110,28,-2.885173,16.942163
algorithm_13k,110,29,-2.153687,17.795970
algorithm_13k,110,30,-2.206682,18.719205
algorithm_13k,110,31,-1.968200,19.648315
algorithm_lsp,110,1,0.000000,0.000000
algorithm_lsp,110,2,-13.787793,0.664457
algorithm_lsp,110,3,-13.577804,1.061912
algorithm_lsp,110,4,-13.568481,1.459095
algorithm_lsp,110,5,-13.393081,1.862398
algorithm_lsp,110,6,-13.228017,2.260816
algorithm_lsp,110,7,-13.281947,2.659699
algorithm_lsp,110,8,-8.446726,3.057899
algorithm_lsp,110,9,-8.216558,3.454661
algorithm_lsp,110,10,-8.417381,3.858464
algorithm_lsp,110,11,-11.148694,4.254247
algorithm_lsp,110,12,-10.789327,4.650931
algorithm_lsp,110,13,-10.986103,5.053477
algorithm_lsp,110,14,-11.516205,5.454850
algorithm_lsp,110,15,-11.646035,5.847933
algorithm_lsp,110,16,-11.574466,6.244312
algorithm_lsp,110,17,-11.201120,6.636760
algorithm_lsp,110,18,-10.880494,7.033190
algorithm_lsp,110,19,-10.838432,7.428945
algorithm_lsp,110,20,-9.323583,7.830348
algorithm_lsp,110,21,-9.235987,8.223387
algorithm_lsp,110,22,-9.520359,8.619635
algorithm_lsp,110,23,-6.849584,9.021429
algorithm_lsp,110,24,-6.454526,9.421949
algorithm_lsp,110,25,-6.558372,9.838318
algorithm_lsp,110,26,-9.388665,10.238033
algorithm_lsp,110,27,-9.266444,10.632918
algorithm_lsp,110,28,-9.146286,11.036236
algorithm_lsp,110,29,-9.385901,11.437909
algorithm_lsp,110,30,-9.305613,11.841439
algorithm_lsp,110,31,-9.258069,12.238108
algorithm_ksp,110,1,0.000000,0.000000
algorithm_ksp,110,2,-10.236925,10.208430
algorithm_ksp,110,3,-14.548720,20.321326
algorithm_ksp,110,4,-15.211577,30.374322
algorithm_ksp,110,5,-15.354997,40.502812
algorithm_ksp,110,6,-15.680561,50.561118
algorithm_ksp,110,7,-15.412176,60.673008
algorithm_ksp,110,8,-15.683602,70.785477
algorithm_ksp,110,9,-15.349341,80.856103
algorithm_ksp,110,10,-15.433772,90.949238
algorithm_ksp,110,11,-15.544186,100.987734
algorithm_ksp,110,12,-15.534173,110.980293
algorithm_ksp,110,13,-15.459503,121.080871
algorithm_ksp,110,14,-15.516100,131.091070
algorithm_ksp,110,15,-15.226162,141.218228
algorithm_ksp,110,16,-15.392167,151.320364
algorithm_ksp,110,17,-15.475997,161.433256
algorithm_ksp,110,18,-15.471495,171.495446
algorithm_ksp,110,19,-15.646869,181.575746
algorithm_ksp,110,20,-15.621181,191.549875
algorithm_ksp,110,21,-15.406873,201.573420
algorithm_ksp,110,22,-15.495468,211.694044
algorithm_ksp,110,23,-15.600133,221.777810
algorithm_ksp,110,24,-15.504063,231.855094
algorithm_ksp,110,25,-15.419710,241.926223
algorithm_ksp,110,26,-15.218489,251.974252
algorithm_ksp,110,27,-15.498034,262.051017
algorithm_ksp,110,28,-15.306616,272.118858
algorithm_ksp,110,29,-15.407188,282.226866
algorithm_ksp,110,30,-15.296014,292.306156
algorithm_ksp,110,31,-15.307511,302.400857
algorithm_13k,111,1,0.000000,0.000000
algorithm_13k,111,2,21.780949,0.345243
algorithm_13k,111,3,21.773119,0.641808
algorithm_13k,111,4,21.783634,0.898044
